"nse5f","area","numpeho","refin","edadjef","sexojef","añosedu","IA","ln_als","ln_alns"
4,0,2,0,23,0,19,0,6.20455776256869,5.99146454710798
2,1,1,0,45,0,19,0,5.79909265446053,NA
5,1,3,0,NA,NA,19,0,6.97541392745595,3.91202300542815
4,0,6,0,NA,NA,19,1,6.47389069635227,2.70805020110221
3,0,5,0,NA,NA,19,1,5.52545293913178,2.89037175789616
5,0,5,0,54,0,19,1,6.62007320653036,3.40119738166216
4,0,4,0,NA,NA,19,1,5.31811999384422,2.83321334405622
5,0,5,0,39,0,19,1,6.20657592672493,2.89037175789616
5,0,7,1,NA,NA,19,0,7.55485852104068,4.0943445622221
5,0,3,1,56,1,19,0,6.81563999007433,4.68213122712422
5,1,6,0,NA,NA,19,0,7.07496319796604,6.23441072571837
5,0,3,1,NA,NA,19,0,6.23441072571837,NA
5,0,3,0,NA,NA,19,0,5.95064255258773,5.01063529409626
3,0,4,1,36,1,19,1,7.19893124068817,3.68887945411394
5,0,4,0,NA,NA,19,0,6.73933662735717,5.56068163101553
5,0,4,1,51,0,19,0,7.06304816338817,5.13579843705026
5,0,3,0,61,1,19,0,6.75110146893676,3.68887945411394
3,0,3,0,53,0,19,0,6.33327962813969,4.49980967033027
5,0,5,0,45,0,19,0,6.68835471394676,5.10594547390058
5,0,3,1,33,0,19,0,6.76849321164863,NA
5,0,4,1,48,1,19,1,6.75693238924755,6.52209279817015
5,0,3,0,25,0,19,1,6.47697236288968,4.0943445622221
5,0,3,0,40,0,19,0,5.72031177660741,2.19722457733622
5,0,4,0,25,0,19,0,6.85646198459459,NA
5,0,3,1,46,1,19,1,6.77992190747225,4.70048036579242
5,0,3,0,42,0,19,0,6.73340189183736,6.25382881157547
5,0,4,0,NA,NA,19,0,6.72262979485545,3.55534806148941
5,0,2,1,74,0,19,0,6.55819780281227,3.91202300542815
5,0,2,0,72,0,19,0,6.81454289725996,NA
5,0,4,0,45,0,19,1,4.99721227376411,2.77258872223978
4,0,4,1,54,0,19,1,7.02997291170639,5.10594547390058
3,0,5,1,40,0,19,0,6.5366915975913,NA
2,1,4,0,36,0,19,1,6.16541785423142,NA
5,0,3,1,50,1,19,1,6.30627528694802,2.99573227355399
5,0,4,0,34,0,19,1,7.32646561384032,6.06378520868761
5,0,5,0,NA,NA,19,1,6.95177216439891,4.24849524204936
4,0,3,0,49,0,19,1,5.29831736654804,6.75693238924755
4,1,3,1,53,0,19,1,7.56008046502183,6.10924758276437
4,0,4,0,46,0,19,0,6.47389069635227,3.91202300542815
5,0,4,0,58,0,19,0,6.49828214947643,2.99573227355399
4,0,5,0,38,0,19,0,6.21860011969173,NA
5,0,3,0,50,0,19,1,7.16006920759613,4.65396035015752
4,0,1,0,27,0,19,1,5.85793315448346,6.13122648948314
4,1,2,0,46,1,19,0,6.64378973314767,2.99573227355399
2,0,3,0,72,0,19,1,7.04053639021596,5.82894561761021
5,0,4,0,40,0,19,0,4.60517018598809,NA
2,0,3,0,27,0,19,1,6.04025471127741,3.40119738166216
5,0,4,0,32,0,19,1,5.8348107370626,NA
5,1,5,0,38,0,19,1,6.15697898558556,NA
4,0,5,0,NA,NA,19,1,7.81197342962202,5.01063529409626
5,0,5,0,48,0,19,0,7.08506429395255,3.68887945411394
5,0,4,0,61,0,19,0,6.7719355558396,6.30078579466324
5,0,4,0,NA,NA,19,0,6.91968384984741,5.13579843705026
5,0,3,0,68,0,19,0,6.16541785423142,NA
4,0,2,0,33,0,19,0,6.76734312526539,3.40119738166216
5,0,2,0,39,0,19,0,6.0591231955818,4.60517018598809
5,0,3,0,NA,NA,19,0,7.02997291170639,6.17378610390194
4,0,2,0,31,0,19,0,6.01615715969835,NA
5,0,4,0,32,0,19,0,5.44241771052179,NA
3,0,1,0,28,1,19,1,5.15329159449778,5.48063892334199
5,0,9,1,53,0,19,0,6.77536609093639,6.73340189183736
2,0,5,1,45,0,19,1,6.7990558620588,NA
5,0,5,0,60,0,19,0,6.88755257166462,4.0943445622221
4,1,3,1,26,0,19,1,5.35658627467201,NA
4,0,6,0,19,1,19,0,6.42162226780652,6.04025471127741
5,0,3,0,30,0,19,0,6.72142570079064,5.63478960316925
5,0,2,0,48,1,19,1,6.880384082186,3.68887945411394
4,0,3,0,40,0,19,0,6.79234442747081,3.91202300542815
5,0,3,0,39,1,19,1,6.42971947803914,4.78749174278205
5,0,5,0,51,0,19,0,7.1777824161952,5.94017125272043
5,0,5,0,42,0,19,1,6.47697236288968,4.0943445622221
5,0,1,0,32,1,19,0,6.18001665365257,5.52146091786225
4,0,4,1,38,0,19,0,6.96979066990159,2.99573227355399
5,0,4,0,24,0,19,1,6.91572344863131,NA
5,1,3,0,57,1,19,0,7.32646561384032,NA
4,0,4,0,38,0,19,1,6.27287700654617,NA
4,0,5,0,NA,NA,19,0,NA,NA
4,0,3,1,39,1,19,1,6.4377516497364,4.60517018598809
5,0,4,0,36,0,19,0,5.97126183979046,5.4380793089232
4,0,5,0,58,0,19,0,6.51619307604296,3.71357206670431
5,0,5,0,NA,NA,19,1,6.52502965784346,5.01063529409626
4,0,1,0,19,1,19,0,6.46146817635372,2.70805020110221
5,0,5,0,48,0,19,1,6.80239476332431,5.52146091786225
2,0,5,1,28,0,19,1,6.5510803350434,NA
3,0,6,0,53,0,19,1,6.91373735065968,3.80666248977032
3,0,4,1,43,1,19,1,6.12029741895095,NA
4,0,3,0,49,0,19,0,5.78382518232974,NA
2,0,3,1,NA,NA,19,1,5.35658627467201,4.38202663467388
4,0,3,0,NA,NA,19,1,6.42486902390539,4.49980967033027
4,0,2,0,NA,NA,19,1,6.27664348934164,5.01063529409626
5,0,1,0,83,1,19,0,6.25382881157547,5.01063529409626
5,0,4,0,48,0,19,0,6.13556489108174,5.12396397940326
5,0,10,0,NA,NA,19,0,7.81601383915903,5.52146091786225
5,0,2,1,40,0,19,0,5.59471137960184,NA
5,0,9,0,NA,NA,19,1,7.83755436088108,6.39692965521615
5,0,3,0,62,0,19,0,7.00669522683704,NA
3,0,1,1,36,0,19,1,3.91202300542815,6.74758652682932
5,0,4,1,57,1,19,1,6.84054652928869,4.60517018598809
5,1,2,1,57,0,19,0,5.75257263882563,5.7037824746562
4,0,1,0,34,0,19,1,5.63478960316925,5.52146091786225
4,0,4,1,48,0,19,0,6.62804137617953,4.97673374242057
4,0,2,0,52,1,19,1,6.90173720665657,5.69035945432406
4,0,4,0,38,0,19,0,6.54821910276237,3.43398720448515
5,0,4,0,54,0,19,1,6.75693238924755,NA
2,0,6,0,51,0,19,1,6.30991827822652,3.91202300542815
5,0,9,1,NA,NA,19,1,6.72623340235875,NA
4,0,5,1,27,0,19,1,6.50428817353665,6.52209279817015
3,0,1,1,44,0,19,1,6.37161184723186,NA
2,0,6,0,32,0,19,1,5.23110861685459,2.77258872223978
5,0,4,0,39,0,19,0,6.89770494312864,4.60517018598809
5,0,2,0,65,0,19,1,6.4085287910595,4.60517018598809
4,0,5,0,46,0,19,1,5.63478960316925,NA
5,0,3,0,45,0,19,1,6.96790920180188,NA
5,0,4,0,56,0,19,0,6.67456139181443,3.68887945411394
4,0,4,1,37,0,19,1,6.18620862390049,NA
4,0,1,0,19,0,19,1,5.76832099579377,6.3818160174061
5,0,2,0,51,0,19,0,6.7093043402583,5.86078622346587
1,0,5,0,33,0,19,1,7.06731984865348,NA
4,0,4,0,45,0,19,1,6.32793678372919,NA
5,0,2,0,50,0,19,0,6.89770494312864,5.01063529409626
5,0,2,0,NA,NA,19,0,5.91350300563827,NA
5,0,2,0,34,0,19,0,2.30258509299405,3.68887945411394
5,0,4,1,45,0,19,1,2.99573227355399,NA
5,0,3,0,42,0,19,0,6.86693328446188,5.59842195899838
5,0,4,0,66,0,19,1,5.99146454710798,NA
4,0,3,0,51,0,19,0,7.33953769540767,NA
5,0,2,0,50,1,19,0,3.40119738166216,NA
5,0,4,0,31,1,19,1,6.41345895716736,2.99573227355399
2,0,5,0,30,0,19,0,6.35610766069589,3.40119738166216
2,1,4,0,33,1,19,1,5.87211778947542,3.40119738166216
3,0,9,0,NA,NA,19,1,6.71901315438526,3.78418963391826
5,0,2,0,56,0,19,1,6.41673228251233,NA
5,0,4,0,38,0,19,0,6.73101810048208,3.95124371858143
5,0,4,0,66,0,19,1,6.68461172766793,4.24849524204936
5,0,3,1,NA,NA,19,1,6.07764224334903,3.80666248977032
4,0,4,1,51,0,19,0,7.01211529430638,3.91202300542815
4,0,3,1,NA,NA,19,1,6.46458830368996,3.55534806148941
4,0,3,0,58,0,19,1,5.6937321388027,3.55534806148941
5,0,3,0,NA,NA,19,1,6.17586727010576,2.70805020110221
5,0,4,0,NA,NA,19,0,6.72142570079064,3.63758615972639
5,0,5,0,45,0,19,0,7.11151211649616,NA
5,0,4,1,46,0,19,1,6.72262979485545,4.78749174278205
3,0,4,0,43,0,19,1,5.94017125272043,NA
5,0,2,0,45,1,19,1,5.99146454710798,NA
5,0,4,0,NA,NA,19,0,6.86693328446188,5.01063529409626
5,0,3,0,57,0,19,0,6.36302810354046,4.86753445045558
5,0,2,0,28,0,19,1,6.19236248947487,6.13122648948314
5,0,3,0,42,0,19,1,6.44571981938558,NA
3,0,4,1,28,0,19,1,6.10031895202006,5.13579843705026
5,0,2,0,30,0,19,0,6.41345895716736,5.92692602597041
5,0,3,0,74,0,19,0,5.63478960316925,NA
1,1,6,0,NA,NA,19,1,6.63331843328038,4.78749174278205
5,0,1,0,42,0,19,0,5.8406416573734,3.25809653802148
5,0,3,0,41,0,19,0,6.26339826259162,3.40119738166216
4,0,4,0,52,0,19,1,NA,NA
5,0,4,0,NA,NA,19,1,7.29573507274928,4.38202663467388
5,0,4,0,33,0,19,1,6.71417052990947,5.39362754635236
1,0,3,0,25,0,19,1,6.40025744530882,2.99573227355399
4,0,2,0,30,0,19,0,7.23705902612474,NA
5,0,4,0,NA,NA,19,0,6.79122146272619,5.29831736654804
5,0,1,0,29,0,19,0,3.40119738166216,4.75359019110636
4,0,1,0,22,0,19,0,NA,NA
4,0,3,0,48,1,19,1,6.4425401664682,5.18738580584075
5,0,5,0,31,0,19,1,6.82328612235569,5.48063892334199
4,0,3,1,28,1,19,0,6.5366915975913,2.99573227355399
5,0,4,0,56,0,19,0,6.13122648948314,NA
4,0,5,1,52,0,19,1,7.17011954344963,NA
5,0,3,0,82,0,19,0,6.35610766069589,NA
5,0,1,0,37,1,19,0,NA,NA
1,0,5,0,56,0,19,1,6.69703424766648,NA
4,0,4,0,35,1,19,1,6.31896811374643,5.94017125272043
5,1,3,0,NA,NA,19,0,7.25134498337221,4.60517018598809
4,0,2,1,76,0,19,1,6.16331480403464,NA
5,0,7,1,NA,NA,19,1,6.30444880242198,NA
4,1,3,0,58,1,19,1,6.82328612235569,NA
4,0,1,0,33,0,19,0,3.97029191355212,5.76832099579377
5,0,2,1,28,1,19,1,6.24610676548156,5.01063529409626
2,0,1,1,73,0,19,1,6.3491389913798,2.99573227355399
4,0,4,0,42,0,19,1,5.19849703126583,NA
5,0,5,0,NA,NA,19,1,6.7990558620588,4.71849887129509
4,0,3,0,24,0,19,1,6.24416690066374,3.40119738166216
5,0,4,0,41,1,19,0,6.92853781816467,4.78749174278205
5,0,3,0,NA,NA,19,0,7.24422751560335,5.29831736654804
5,0,6,0,53,0,19,0,7.10085190894405,6.10924758276437
5,0,2,0,66,0,19,0,7.01121398735037,5.76832099579377
4,0,4,1,37,0,19,1,6.2363695902037,4.17438726989564
4,0,4,0,52,0,19,1,6.69208374250663,6.30991827822652
5,0,4,1,NA,NA,19,1,7.28619171470238,5.99146454710798
5,0,3,0,30,0,19,0,7.46450983463653,6.42971947803914
5,0,3,0,NA,NA,19,1,5.56452040732269,2.99573227355399
5,0,6,0,NA,NA,19,0,6.59167373200866,3.91202300542815
4,0,6,1,52,0,19,1,6.84800527457636,3.40119738166216
4,0,2,0,NA,NA,19,0,7.04228617193974,NA
5,0,4,0,57,0,19,0,6.75693238924755,4.24849524204936
3,0,2,0,45,0,19,0,6.59304453414244,2.77258872223978
5,0,6,0,58,0,19,1,7.17011954344963,5.95324333428778
5,0,9,0,47,1,19,0,6.77992190747225,4.70048036579242
3,0,3,0,25,1,19,1,5.605802066296,3.68887945411394
5,0,6,0,44,0,19,0,6.82979373751242,5.01063529409626
4,1,1,1,58,0,19,1,6.11589212548303,3.55534806148941
5,0,4,1,48,0,19,0,6.68461172766793,2.99573227355399
5,0,1,0,67,0,19,0,5.17048399503815,4.17438726989564
5,0,5,0,52,0,19,0,6.08449941307517,3.40119738166216
4,0,6,0,50,0,19,1,5.7037824746562,2.56494935746154
5,0,6,0,34,0,19,1,7.1929342212158,4.9416424226093
3,0,2,1,75,0,19,1,5.74620319054015,NA
5,0,3,0,40,0,19,0,6.3261494731551,4.24849524204936
3,1,6,0,49,0,19,0,5.605802066296,2.70805020110221
5,0,3,0,55,0,19,0,3.40119738166216,NA
5,0,5,0,59,0,19,1,6.27287700654617,3.68887945411394
4,0,4,0,NA,NA,19,0,6.85646198459459,5.01063529409626
5,0,3,0,NA,NA,19,1,6.50727771238501,5.29831736654804
5,0,4,0,27,0,19,0,6.39526159811545,6.13122648948314
4,0,5,0,45,0,19,0,6.7093043402583,3.68887945411394
1,0,3,0,25,0,19,0,6.55677835615804,4.70048036579242
5,0,4,0,23,1,19,0,6.62007320653036,4.60517018598809
4,0,5,0,NA,NA,19,0,7.00306545878646,3.40119738166216
5,0,2,0,29,0,19,0,6.85646198459459,5.54126354515843
3,0,4,0,NA,NA,19,1,6.25190388316589,2.77258872223978
5,0,6,0,24,1,19,1,6.29156913955832,4.9416424226093
5,0,5,0,NA,NA,19,0,2.484906649788,NA
5,0,2,0,50,0,19,0,6.28226674689601,NA
1,0,2,1,50,0,19,1,5.06890420222023,NA
5,0,4,0,48,0,19,0,6.67329796776765,NA
5,1,3,1,30,0,19,0,6.36302810354046,NA
5,1,3,0,28,0,19,0,6.59304453414244,5.95324333428778
3,0,4,1,52,1,19,0,6.47697236288968,NA
4,1,2,0,47,1,19,1,5.68697535633982,3.40119738166216
4,0,1,0,71,1,19,1,6.53958595561767,3.40119738166216
4,0,4,0,25,0,19,1,6.42971947803914,5.52146091786225
2,0,7,0,62,0,19,1,7.4301141385618,6.04025471127741
5,0,3,1,NA,NA,19,1,6.16331480403464,5.51342874616498
5,0,4,1,58,0,19,0,6.47697236288968,4.86753445045558
5,0,2,1,29,0,19,1,6.5510803350434,5.99146454710798
3,0,1,1,76,0,19,1,6.07073772800249,3.91202300542815
5,0,3,0,51,0,19,0,6.99117688712121,3.2188758248682
5,0,3,0,31,0,19,0,NA,NA
3,1,5,1,52,0,19,1,6.24804287450843,3.91202300542815
4,0,4,0,40,0,19,1,6.67582322163485,4.60517018598809
4,0,1,0,40,0,19,1,7.36518012602101,4.24849524204936
5,0,2,0,NA,NA,19,0,7.07580886397839,6.63331843328038
4,0,5,0,56,0,19,1,7.26822302115957,5.98141421125448
5,0,5,0,62,0,19,0,7.60090245954208,4.60517018598809
4,0,5,1,32,1,19,1,7.33498187887181,3.40119738166216
2,0,3,0,30,0,19,1,5.27299955856375,NA
5,0,3,0,52,0,19,0,7.59588991771854,3.91202300542815
5,0,4,0,NA,NA,19,0,6.49223983502047,3.91202300542815
5,0,5,1,48,0,19,1,6.37672694789863,5.15905529921453
3,0,3,1,57,0,19,1,6.09356977004514,NA
4,0,6,1,NA,NA,19,1,6.64509096950564,NA
5,1,7,0,43,1,19,1,6.98933526597456,NA
5,0,3,0,41,0,19,0,6.45833828334479,5.07517381523383
5,0,7,0,NA,NA,19,1,6.28785856016178,3.40119738166216
3,0,2,0,44,0,19,0,6.25958146406492,5.19295685089021
5,0,6,0,NA,NA,19,1,7.20785987143248,NA
4,0,4,0,40,1,19,1,5.5683445037611,NA
5,0,2,0,91,0,19,1,6.02102334934953,2.99573227355399
3,0,1,0,63,0,19,1,5.70711026474888,2.83321334405622
5,0,5,0,31,0,19,0,6.48157712927643,2.30258509299405
5,0,5,0,48,0,19,1,6.5206211275587,NA
5,0,4,0,50,0,19,1,6.63987583382654,4.70048036579242
5,0,1,0,60,0,19,1,6.73933662735717,4.0943445622221
5,0,4,0,NA,NA,19,0,6.39359075395063,2.99573227355399
4,0,3,0,30,0,19,0,7.02108396428914,NA
5,0,5,0,56,0,19,1,5.37989735354046,3.98898404656427
4,0,1,0,24,1,19,1,6.68461172766793,NA
5,0,4,0,NA,NA,19,1,5.88332238848828,3.80666248977032
2,0,4,0,45,0,19,1,6.18414889093748,NA
4,0,2,0,73,0,19,1,6.62007320653036,4.90527477843843
5,0,5,1,47,1,19,0,7.3356339819272,6.35437004079735
5,0,4,0,52,0,19,1,6.53958595561767,6.39692965521615
5,0,3,0,NA,NA,19,1,6.61606518513282,2.83321334405622
4,0,2,0,NA,NA,19,0,6.44571981938558,NA
5,0,5,1,32,0,19,1,7.31654817718298,NA
5,0,3,0,NA,NA,19,0,6.55535689181067,5.73657229747919
5,0,4,0,28,0,19,1,6.47389069635227,NA
3,0,4,0,58,0,19,1,6.20657592672493,3.85014760171006
5,0,4,0,NA,NA,19,1,6.85646198459459,5.4380793089232
3,0,3,1,NA,NA,19,1,5.68017260901707,5.01063529409626
4,0,4,0,55,0,19,0,7.70120018085745,4.9416424226093
4,0,3,0,23,0,19,0,5.79301360838414,2.30258509299405
3,0,4,0,29,0,19,1,6.67203294546107,NA
5,0,2,0,46,1,19,0,6.57228254269401,2.99573227355399
4,0,1,0,23,1,19,1,6.39692965521615,2.30258509299405
5,0,4,0,52,0,19,0,6.50428817353665,5.22035582507832
5,0,4,1,NA,NA,19,1,6.62804137617953,3.91202300542815
4,0,4,0,40,0,19,1,7.1276936993474,NA
5,0,2,0,56,0,19,0,6.51767127291227,5.94017125272043
4,0,2,0,22,0,19,0,6.75693238924755,6.44571981938558
5,0,4,0,51,0,19,1,6.33505425149806,5.29831736654804
2,0,3,1,32,0,19,1,5.71702770140622,NA
5,0,4,0,52,0,19,0,6.7696419768525,5.92692602597041
5,0,3,0,54,0,19,0,6.43294009273918,5.10594547390058
5,0,2,0,55,0,19,0,5.56452040732269,5.19295685089021
4,0,1,0,18,1,19,1,5.7037824746562,NA
5,0,4,1,51,0,19,1,6.38012253689976,5.51342874616498
5,0,4,0,40,0,19,0,6.38012253689976,5.52146091786225
5,0,4,0,46,0,19,0,6.73696695800186,NA
5,0,4,0,58,1,19,1,NA,NA
5,0,1,0,37,0,19,0,6.49223983502047,NA
5,0,4,0,40,0,19,1,7.25417784645652,NA
5,1,3,0,46,1,19,1,6.7202201551353,4.60517018598809
5,0,1,0,27,0,19,0,4.78749174278205,6.7719355558396
4,0,4,0,52,1,19,1,6.63331843328038,NA
3,1,2,0,28,0,19,1,6.45519856334012,5.07517381523383
5,0,4,0,26,0,19,0,5.13579843705026,4.60517018598809
5,0,4,0,55,0,19,0,7.64012317269536,5.7037824746562
5,0,5,0,55,0,19,1,6.63331843328038,NA
5,0,5,1,46,0,19,1,6.90274273715859,4.60517018598809
5,0,5,0,37,0,19,1,6.76849321164863,5.27811465923052
4,0,3,0,62,0,19,0,6.90274273715859,5.01063529409626
5,0,4,0,48,0,19,0,3.40119738166216,NA
5,1,2,0,53,0,19,1,6.21660610108486,3.91202300542815
5,0,4,0,NA,NA,19,0,6.79682371827486,3.40119738166216
5,0,3,0,34,0,19,1,6.17378610390194,NA
2,0,2,1,56,0,19,0,5.78382518232974,NA
4,0,5,0,31,0,19,0,6.56103066589657,NA
5,0,4,0,43,0,19,1,6.81673588059497,2.484906649788
5,0,6,0,53,1,19,1,6.96129604591017,5.76832099579377
4,0,1,1,40,1,19,0,5.7268477475872,4.0943445622221
4,0,2,0,26,1,19,0,NA,NA
4,0,1,0,61,1,19,0,5.72358510195238,NA
4,0,3,1,52,0,19,1,6.22851100359118,NA
4,0,4,0,35,1,19,1,NA,NA
5,0,5,0,42,1,19,0,6.76849321164863,NA
5,0,3,0,54,0,19,0,6.63331843328038,NA
3,0,2,0,49,1,19,0,5.5683445037611,NA
5,0,2,1,34,0,19,0,6.73340189183736,3.91202300542815
4,0,2,0,35,0,19,1,6.21460809842219,2.99573227355399
5,0,5,0,43,0,19,1,6.18001665365257,5.12396397940326
5,0,5,0,40,0,19,0,6.29156913955832,NA
5,0,3,0,82,0,19,1,6.10924758276437,2.77258872223978
5,1,4,0,NA,NA,19,1,6.92755790627832,NA
5,0,4,0,51,0,19,0,7.07326971745971,5.07517381523383
4,0,6,0,31,0,19,0,7.35883089834235,NA
5,0,4,0,50,0,19,1,7.0475172213573,4.9416424226093
5,0,2,0,47,0,19,0,6.41345895716736,4.38202663467388
4,0,1,0,21,1,19,0,6.3578422665081,4.24849524204936
5,0,5,0,51,0,19,0,7.13727843726039,4.60517018598809
3,0,2,0,NA,NA,19,1,5.8664680569333,NA
5,0,5,0,39,0,19,1,6.91373735065968,5.59842195899838
5,0,4,0,NA,NA,19,1,6.76849321164863,5.13579843705026
3,0,4,0,54,0,19,1,6.15485809401642,4.0943445622221
5,0,5,0,53,1,19,0,6.60665018619822,3.91202300542815
5,0,3,0,27,0,19,0,6.08904487544685,4.60517018598809
5,0,4,0,43,0,19,0,6.20455776256869,3.68887945411394
5,0,3,0,59,0,19,1,7.0825485693553,4.86753445045558
5,0,2,0,56,0,19,0,NA,NA
5,0,4,1,57,0,19,1,6.51471269087253,3.8286413964891
4,0,5,1,35,0,19,1,6.57228254269401,2.99573227355399
1,1,4,0,31,0,19,1,6.5510803350434,4.60517018598809
5,0,3,0,NA,NA,19,0,6.00141487796115,5.24702407216049
5,0,5,0,44,0,19,0,7.33953769540767,5.7037824746562
5,0,5,0,NA,NA,19,0,6.56667242980324,5.91350300563827
5,0,1,1,65,0,19,0,5.37989735354046,5.15905529921453
4,0,2,1,19,1,19,1,4.82028156560504,5.01063529409626
5,0,4,0,44,0,19,1,7.50659178007084,NA
5,0,3,0,57,0,19,1,5.85220247977447,4.86753445045558
5,0,6,0,32,0,19,0,6.32793678372919,3.40119738166216
4,0,5,0,33,0,19,1,6.89770494312864,4.60517018598809
4,0,5,1,45,1,19,1,6.91274282049318,3.40119738166216
5,0,3,0,53,0,19,1,6.95081476844258,5.4380793089232
4,0,1,0,27,0,19,0,5.38449506278909,6.5510803350434
4,0,5,0,65,0,19,0,6.35262939631957,4.8283137373023
3,0,2,0,45,1,19,0,6.44413125670044,5.19295685089021
5,0,5,0,38,0,19,0,6.77422388635761,6.5792512120101
5,0,3,0,45,0,19,1,6.31173480915291,3.63758615972639
4,1,6,0,37,0,19,1,5.46383180502561,NA
5,0,2,0,27,0,19,0,6.1779441140506,5.73657229747919
5,0,6,0,45,0,19,1,5.95064255258773,4.65396035015752
5,0,4,0,55,0,19,0,NA,NA
5,1,4,0,41,0,19,0,6.63331843328038,NA
4,0,3,0,48,1,19,1,6.69084227741856,5.99146454710798
5,0,3,0,69,1,19,0,7.29641326877392,5.56068163101553
5,0,5,0,52,0,19,0,6.90975328164481,5.13579843705026
4,0,5,0,45,0,19,1,6.62007320653036,4.38202663467388
4,0,1,0,29,1,19,0,5.41610040220442,5.29831736654804
5,1,3,0,NA,NA,19,0,6.14203740558736,3.68887945411394
5,0,4,0,46,0,19,0,6.72142570079064,NA
5,1,4,1,46,0,19,1,6.29341927884648,3.73766961828337
5,0,5,0,50,0,19,0,6.87005341179813,4.78749174278205
4,0,4,1,44,0,19,1,6.5875500148248,NA
5,0,4,0,54,0,19,1,7.46737106691756,5.56068163101553
3,1,6,0,47,0,19,1,6.69703424766648,2.99573227355399
2,0,3,0,58,0,19,1,6.45362499889269,4.60517018598809
4,1,4,0,50,0,19,0,6.84587987526405,3.40119738166216
4,0,4,1,28,0,19,1,6.12686918411419,3.91202300542815
5,0,2,0,39,0,19,0,6.17378610390194,6.06378520868761
4,0,1,0,30,1,19,1,5.28320372873799,6.23441072571837
5,0,3,0,45,0,19,0,6.35262939631957,NA
5,0,4,0,45,1,19,0,NA,NA
3,0,2,0,53,0,19,1,6.9782137426307,4.0943445622221
5,0,3,0,51,0,19,1,6.22059017009974,5.4553211153577
4,0,4,1,36,0,19,1,6.78784498230958,NA
5,1,4,0,40,0,19,0,6.29156913955832,4.38202663467388
2,0,1,0,40,1,19,0,NA,NA
5,0,2,0,60,0,19,0,5.84932477994686,2.70805020110221
4,0,6,1,54,0,19,1,6.3578422665081,NA
5,0,4,0,29,0,19,0,6.66568371778241,4.38202663467388
5,0,5,1,NA,NA,19,0,6.60665018619822,5.63478960316925
5,0,7,0,40,0,19,0,7.02997291170639,5.66988092298052
5,0,3,0,51,0,19,0,7.24422751560335,NA
5,1,2,0,57,0,19,0,5.57215403217776,3.91202300542815
5,0,4,0,49,0,19,1,6.96318998587024,2.89037175789616
4,0,5,0,41,0,19,0,6.09356977004514,NA
5,0,4,0,31,0,19,0,6.57507584059962,5.75257263882563
4,0,2,0,30,0,19,1,6.47697236288968,5.22035582507832
5,0,4,0,29,0,19,0,6.65544035036765,5.13579843705026
5,0,2,0,56,0,19,0,7.35564110297425,NA
4,0,3,0,55,0,19,1,6.85329909318608,3.40119738166216
4,0,5,0,NA,NA,19,0,6.95177216439891,NA
5,0,4,0,44,0,19,1,6.87832646829133,4.86753445045558
4,0,4,0,54,0,19,0,6.42648845745769,2.99573227355399
5,0,5,0,43,0,19,1,7.07326971745971,NA
5,0,4,0,31,1,19,1,6.49223983502047,3.91202300542815
4,0,2,0,48,0,19,1,5.96357934361845,NA
5,0,2,0,38,0,19,0,6.01859321449623,4.78749174278205
4,0,6,1,55,0,19,0,6.89568269774787,6.55819780281227
5,0,6,1,51,0,19,0,7.50108212425987,5.01063529409626
5,0,6,0,54,0,19,0,7.1066061377273,6.13122648948314
2,0,3,0,59,0,19,1,6.07534603108868,4.87519732320115
4,0,4,1,53,0,19,1,6.90875477931522,5.7037824746562
2,0,3,0,26,0,19,1,5.66988092298052,2.99573227355399
4,1,1,0,25,0,19,1,NA,2.30258509299405
5,0,5,0,35,0,19,1,6.75809450442773,3.73766961828337
5,0,3,0,27,0,19,0,6.78219205600679,5.52146091786225
2,1,3,0,NA,NA,19,0,6.59304453414244,NA
5,0,3,0,NA,NA,19,1,7.25134498337221,6.85646198459459
5,0,4,0,51,0,19,0,6.80239476332431,3.40119738166216
5,0,6,0,NA,NA,19,1,6.79122146272619,NA
5,0,1,0,NA,NA,19,0,6.51471269087253,NA
5,0,3,1,70,1,19,0,5.89989735358249,NA
5,0,3,0,48,0,19,0,6.90575327631146,6.19236248947487
4,0,4,1,45,0,19,1,6.20455776256869,2.484906649788
5,0,1,1,77,0,19,0,7.02464903045364,NA
5,0,5,0,54,0,19,1,6.27287700654617,5.01063529409626
4,0,6,0,32,1,19,0,6.69703424766648,5.48063892334199
4,0,1,0,45,0,19,0,6.30078579466324,5.01063529409626
5,0,4,0,42,0,19,0,7.1929342212158,NA
5,0,3,0,37,0,19,0,NA,NA
4,0,2,1,NA,NA,19,1,5.66988092298052,5.34710753071747
5,0,4,0,NA,NA,19,0,7.47022413589997,5.40267738187228
5,0,2,0,34,1,19,0,6.5510803350434,5.12396397940326
5,0,2,1,66,1,19,0,7.18538701558042,3.68887945411394
4,0,3,1,34,0,19,0,7.02997291170639,4.49980967033027
4,0,4,1,32,0,19,1,7.0647590277918,5.59842195899838
5,0,4,0,64,1,19,1,7.79975331828725,5.3890717298165
4,0,2,0,NA,NA,19,0,6.45362499889269,NA
5,0,2,1,NA,NA,19,0,7.31121838441963,5.29831736654804
2,1,3,1,83,0,19,0,6.00388706710654,NA
5,0,6,0,45,0,19,1,6.20455776256869,2.30258509299405
4,0,5,0,34,0,19,1,6.82979373751242,5.24702407216049
4,0,3,0,55,0,19,1,6.1779441140506,4.60517018598809
5,0,5,0,46,0,19,0,7.2152399787301,5.99146454710798
